node1,node2,weight
3786,4169,-0.2
3786,1962,0.194
3786,4697,0.178
3786,4820,-0.204
3786,4817,0.13
3786,2840,0.06
3786,813,0.172
3786,352,0.574
3787,1384,0.34
3787,3874,0.065
3787,352,0.381
3785,553,0.273
3785,2632,0.687
3785,3732,0.237
3785,2785,0.004
3785,3691,0.388
3785,3572,0.277
3785,1115,0.125
3785,4967,-0.126
3785,910,0.633
3785,286,0.507
3785,756,0.538
3785,3874,0.381
3785,3930,0.094
3785,1491,0.461
3785,3729,-0.067
3785,3700,0.491
3785,1347,0.692
3785,1915,0.891
3785,3541,-0.139
3785,1454,0.278
3785,2005,0.558
3785,2163,0.315
8992,7835,0.255
3788,140,0.344
3788,2770,0.477
3788,2655,0.09
3788,2841,0.26
3788,4869,0.146
3788,352,0.209
3788,738,0.343
3789,3670,0.372
3789,5934,0.733
3789,352,0.609
8996,7131,0.514
1809,1227,0.061
1809,2928,0.122
1809,1306,0.169
1809,875,0.109
1809,2906,0.192
1809,2905,0.126
1809,309,0.031
1809,2770,0.315
1809,451,0.197
1809,337,0.119
1809,986,0.333
1809,1229,0.39
1809,2797,-0.019
1809,60,0.065
1809,116,0.238
1809,1924,0.131
1809,3065,0.083
1809,1909,0.306
1809,1929,0.266
1809,1970,0.831
1809,2199,0.274
1809,172,0.261
1809,2627,0.097
1809,2785,0.066
1809,1106,0.23
1809,1589,0.686
1809,695,0.272
1809,2484,0.161
1809,839,0.235
1809,2984,0.063
1809,656,0.201
1809,180,0.305
1809,2405,0.053
1809,2661,0.225
1809,932,0.384
1809,283,0.126
1809,1122,0.214
1809,286,0.129
1809,586,0.176
1809,2858,0.043
1809,779,0.194
1809,2600,0.161
1809,2601,0.271
1809,1214,0.027
1809,2603,0.123
1809,1308,0.109
1809,895,0.634
1809,2140,0.689
1809,1357,0.418
1809,2469,0.212
1809,673,0.272
1809,1354,0.301
1809,260,0.219
1809,3523,-0.194
1809,2245,0.077
1809,3724,0.32
1809,2888,0.369
1809,2598,0.362
1809,188,0.269
1809,2330,0.015
1809,2144,0.274
1809,2234,0.153
1809,1046,-0.005
1809,259,0.203
1809,2230,0.313
1809,2136,0.157
1809,1272,0.078
1809,4057,0.23
1809,1720,0.133
1809,910,-0.038
1809,1472,0.281
1809,3840,0.182
1809,208,0.129
1809,2799,0.047
1809,3193,0.096
1809,1360,0.171
1809,2577,0.145
1809,1763,0.21
1809,2695,0.303
1809,2166,0.158
1809,1838,0.418
1809,2066,0.362
1809,1912,0.153
1808,3948,0.375
1808,1205,-0.076
1808,4904,0.506
1808,2601,0.221
1808,116,0.138
1808,1908,0.528
1808,6459,0.101
1808,6458,0.176
1808,3162,-0.03
1808,5130,0.444
1808,1814,0.153
1808,27,0.345
1808,4701,0.242
1808,4727,0.31
1808,4726,0.12
1808,5279,0.492
1808,2666,0.04
1808,288,0.243
1808,6325,0.027
1808,725,0.23
1808,6202,0.307
1808,5345,0.279
1808,188,0.197
1808,360,0.314
1808,5357,0.205
1808,1312,0.58
1808,4199,0.289
1808,2286,0.134
1808,5203,0.035
1808,7354,0.155
1808,5896,0.326
1808,5487,0.407
1808,6174,0.343
1808,6175,0.326
1808,5122,0.233
1808,3705,0.406
1808,3390,0.326
1808,5088,0.201
1808,3541,0.012
1808,2214,0.199
1808,32,0.252
1808,3446,0.474
1808,4070,0.565
1808,512,0.091
1808,5408,0.33
1808,471,0.391
1808,3013,0.021
1808,2697,0.293
1808,6234,0.466
1808,4854,0.132
1808,6051,0.444
1808,2484,0.066
1808,2690,0.034
4996,345,0.387
4996,4995,0.1605
4996,4020,0.307
4997,4995,0.143
4994,5577,0.021
4994,159,0.556
4995,3922,0.239
4995,3593,0.266
4995,3770,0.48
4995,4020,0.065
4995,3713,0.491
4995,3750,0.286
4995,2718,0.143
4995,2925,0.334
4995,2528,0.032
4995,115,0.367
4995,57,0.25
4995,4558,-0.047
4995,67,0.326
4995,3295,0.576
4995,6625,0.458
4995,5132,0.492
4995,692,0.744
4995,5415,0.19
4995,4201,0.046
4995,1969,0.17
4995,1943,0.474
4995,5311,0.492
4995,5310,0.256
4995,2529,0.217
4995,3361,0.087
4995,3610,0.057
4995,5192,0.521
4995,3899,0.279
4995,185,0.804
4995,3346,0.153
4995,452,0.215
4995,1449,0.206
4995,3602,-0.175
4995,5458,0.905
4995,6882,0.27
4995,6158,0.056
4995,5237,0.553
4995,3727,0.083
4995,5106,0.444
4995,3053,0.074
4995,4633,0.417
4995,1829,0.42
4995,4155,0.243
4995,4906,0.336
4995,6750,-0.171
4995,3543,0.636
4995,4912,-0.252
4995,910,0.442
4995,4858,0.394
4995,5427,0.252
4995,5975,0.252
4992,4991,-0.145
4993,2163,-0.017
6511,5355,0.744
6511,6509,0.492
6511,5272,-0.001
4998,4995,-0.076
4999,4995,-0.067
7926,7647,0.265
7926,6409,0.252
7926,2547,0.126
1547,271,0.129
1547,74,0.623
1547,2458,0.106
1547,2265,0.059
6517,5275,0.469
3258,3259,0.214
1948,339,0.026
1948,2484,-0.19
1948,453,0.069
1948,1594,0.244
1948,1032,0.089
1948,2376,-0.071
1948,1539,0.076
1544,548,0.007
1544,30,0.014
1942,309,0.281
1942,1836,0.217
1943,309,0.133
1943,2607,0.209
1943,1230,0.305
1943,2458,0.158
1943,2488,-0.1
1943,783,0.593
1943,300,-0.096
1943,3750,0.077
1943,2625,0.098
1943,2528,0.254
1943,2777,0.089
1943,3415,0.119
1943,1937,0.116
1943,918,0.162
1943,1945,0.73
1943,251,0.536
1943,3700,0.253
1943,5220,0.278
1943,2510,0.219
1943,1715,0.412
1943,1091,0.194
1940,309,0.259
1940,779,0.749
1940,1346,0.181
1941,4057,0.135
1941,309,0.331
1941,27,0.097
1941,3462,-0.086
1941,2858,0.114
1941,4302,0.242
1941,3598,0.113
1941,4291,0.155
1941,1809,0.144
1941,1970,0.301
1941,4146,0.51
1941,2751,0.214
1941,1795,0.113
1941,3840,0.029
1941,4354,0.193
1941,172,0.137
1941,3765,0.121
3254,2905,0.119
3255,208,0.316
3255,2905,0.1
1944,1305,-0.007
1944,1141,0.255
1944,2906,0.31
1944,453,0.275
1944,1308,0.013
1944,1229,0.149
1944,1720,0.313
1944,2199,0.239
1944,1891,0.604
1944,255,0.103
1944,1589,0.061
1944,1836,0.285
1944,2330,-0.063
1944,1838,0.28
1944,839,0.146
1944,2483,0.196
1944,1584,0.142
1944,656,0.216
1944,2664,0.166
1944,875,0.032
1944,2669,0.256
1944,586,0.327
1944,309,0.067
1944,611,0.372
1944,1357,0.037
1944,673,0.144
1944,260,0.223
1944,221,0.002
1944,3508,0.187
1944,1556,0.163
1944,2129,0.063
1944,53,0.39
1944,2237,0.117
1944,1472,0.146
1944,2144,0.09
1944,1389,-0.017
1944,2695,0.009
1944,512,0.063
1944,2066,0.172
1944,376,0.004
2859,1227,0.007
2859,61,0.192
2859,2488,0.444
2858,605,0.346
2858,4302,0.198
2858,3868,0.167
2858,2905,0.073
2858,3928,0.346
2858,1607,0.195
2858,3065,0.052
2858,3661,0.273
2858,4200,0.158
2858,4061,0.361
2858,2488,0.099
2858,3691,0.067
2858,4007,0.125
2858,1295,-0.09
2858,1090,0.151
2858,1793,0.114
2858,4507,-0.109
2858,243,-0.064
2858,3374,0.127
2858,1809,0.27
2858,2751,0.148
2858,4764,0.064
2851,3216,0.557
2851,4697,0.016
2851,378,0.557
2851,2844,0.496
2851,550,0.009
2851,929,-0.245
2851,2799,0.638
2851,9304,0.379
2851,1261,0.07
2850,281,-0.151
2850,2844,0.346
2853,2129,0.346
2853,1305,0.209
2853,1261,0.655
2853,2144,0.487
2852,1306,0.05
2852,3770,0.048
2852,2844,0.257
2852,1347,0.588
2852,5528,0.043
2852,5479,0.246
2852,2785,0.189
2852,1711,0.13
2852,5270,0.4
2852,2326,0.311
2852,4942,0.193
2852,5106,0.075
2852,4536,0.266
2852,2529,0.127
2852,3344,0.3195
2852,431,0.444
2852,910,0.129
2852,2075,0.231
2852,3232,0.2
2852,1159,0.201
2852,1214,0.167
2852,3874,0.205
2852,1937,0.301
2852,3056,0.152
2852,2777,-0.258
2852,3175,0.224
2852,3053,0.243
2852,4057,0.128
2852,6299,0.215
2852,867,0.355
2852,1243,0.24
2852,3097,0.381
2852,4856,0.118
2852,1004,0.496
2852,2484,0.129
2852,1383,0.429
2855,2129,0.314
2854,2129,0.553
2854,1305,0.216
2854,2144,0.258
2854,1788,0.237
2857,2488,0.747
2856,6962,0.457
2856,7927,0.362
2856,6987,0.064
2856,8157,0.158
2856,4182,0.371
2856,3824,0.245
2856,2751,0.276
2856,7377,0.149
2856,1908,0.112
2856,8352,0.147
2856,7137,0.385
2856,7711,0.326
2856,2527,0.137
2856,7639,0.237
2856,7092,0.344
2856,5352,0.347
2856,2488,0.012
2856,7328,0.433
2856,3792,0.423
2856,6220,0.266
2856,6363,0.403
2856,7304,0.172
2856,3858,0.305
2856,286,0.087
2856,5064,0.212
2856,3598,0.023
2856,7273,0.386
2856,8207,0.141
2856,5082,0.365
2856,2703,0.099
2856,3486,0.054
2856,4116,-0.055
2856,7044,0.353
2856,3523,0.295
2856,7822,0.286
2856,7902,0.42
2856,2971,0.064
2856,5107,0.688
2856,5367,0.149
2856,5837,0.374
2856,1620,0.313
2856,8189,0.359
2856,2130,0.596
2856,7252,0.474
2856,4548,0.314
2856,5539,0.4705
2856,5368,0.357
2856,7213,0.245
2856,4523,0.07
2856,929,0.487
2856,5222,0.457
2856,297,0.454
2856,6027,0.119
2856,2105,0.506
2856,4113,0.2
3333,1711,-0.141
5460,8251,-0.175
5460,8507,0.154
5460,8238,-0.161
5460,4632,0.344
5460,8461,-0.324
5460,3066,0.511
5460,8443,-0.277
5460,5458,0.503
5460,2203,0.069
5460,7240,0.289
5460,2809,0.184
5460,7617,0.283
5460,7056,0.02
5460,5190,0.341
5460,6844,0.057
5460,7554,0.272
5460,8040,0.339
5460,5021,0.133
5460,6800,0.13
5460,5530,0.238
5460,1490,0.038
5460,1493,0.128
5460,7966,0.113
5460,7105,-0.205
5460,5467,-0.069
5460,5321,0.154
5460,8413,-0.062
5460,7005,0.5
5460,8473,0.149
5460,4951,0.105
5460,7086,-0.146
5460,6259,0.364
5460,2412,-0.277
5460,8582,0.188
1492,662,0.536
3330,3329,-0.061
1495,1492,0.537
1495,843,0.588
1496,1774,0.071
1496,1492,0.63
1496,104,0.072
1496,1404,0.125
1497,1492,0.278
1498,5017,0.31
1498,2771,0.078
1498,3928,0.592
1498,2451,0.142
1498,6580,0.26
1498,4020,-0.15
1498,67,-0.081
1498,977,0.02
1498,6042,0.163
1498,2326,0.232
1498,695,0.072
1498,5541,0.163
1498,2528,0.266
1498,2666,-0.032
1498,4995,-0.271
1498,722,0.306
1498,188,-0.12
1498,6863,0.217
1498,910,-0.1035
1498,2075,0.375
1498,2442,-0.011
1498,2785,-0.118
1498,202,0.014
1498,2603,-0.033
1498,2469,0.744
1498,3741,0.065
1498,1492,0.174
1498,1956,0.23
1498,3056,0.033
1498,1460,-0.008
1498,2831,-0.006
1498,5257,0.004
1498,3207,0.009
1498,5406,0.266
1498,2726,0.13
1498,4171,0.744
1498,1720,0.039
1498,2115,0.483
1498,1367,0.375
1498,1243,0.128
1498,471,0.222
1498,5793,0.025
1498,6686,-0.127
1498,2676,0.104
1498,4585,-0.021
1498,1004,-0.044
1498,2537,-0.014
1499,1227,0.692
1499,1141,0.174
1499,2627,0.25
1499,2905,0.039
1499,1891,0.266
1499,1122,0.136
1499,1492,0.12
1499,1153,0.277
1499,2588,0.348
1499,255,0.384
1499,501,0.367
1499,2664,0.19
1499,123,0.203
1499,1909,0.181
1499,2199,0.197
1499,1912,0.205
1499,1413,0.121
1499,2265,0.5
3339,1992,0.076
423,797,-0.029
423,774,-0.054
423,3249,-0.035
423,744,-0.115
423,1214,-0.042
423,1022,-0.162
423,1308,-0.088
423,50,0.228
423,954,0.07
423,1472,-0.071
423,415,0.182
423,346,-0.022
423,2144,-0.076
423,3193,0.118
423,239,0.24
423,1008,-0.714
423,1418,-0.351
423,1913,-0.183
423,2166,-0.092
423,166,-0.064
423,255,-0.058
422,1084,0.24
422,744,0.225
422,195,0.192
422,758,0.34
422,322,0.372
422,415,0.266
422,124,0.24
422,515,0.156
1393,1339,0.506
1393,430,0.137
9644,9645,0.197
9644,9657,1
9644,1624,0.1
1392,430,0.218
1391,430,0.099
426,3590,0.231
426,5017,0.643
426,2891,-0.155
426,3053,-0.229
426,5295,-0.028
426,455,0.451
426,1229,0.537
426,4633,0.299
426,271,0.136
426,215,0.29
426,2194,0.672
426,275,0.129
426,4020,-0.048
426,469,-0.216
426,4906,-0.204
426,231,0.159
426,854,0.163
426,1056,0.151
426,3105,-0.005
426,602,0.048
426,2529,-0.061
426,1535,-0.073
426,978,-0.146
426,656,0.0665
426,1445,0.023
426,1401,0.006
426,189,-0.032
426,1296,-0.079
426,424,0.14
426,1012,-0.195
426,2012,0.31
426,3661,-0.001
426,1091,0.537
426,300,-0.206
426,671,0.42
426,1491,0.047
426,3995,0.209
426,984,0.214
426,474,-0.021
426,548,-0.382
426,2709,-0.1
426,1478,0.266
426,971,0.022
426,3379,-0.167
426,1726,0.2
426,425,0.152
426,31,-0.106
426,1722,0.279
426,864,-0.42
426,6300,0.536
426,519,0.228
426,1243,0.218
426,5793,0.31
426,1363,0.467
426,720,0.398
426,3691,-0.026
426,294,0.4
5437,6042,0.217
5437,389,0.13
5437,5028,0.095
5437,3683,0.326
4078,2527,-0.121
4078,4936,-0.809
4078,3374,0.012
4078,2234,-0.31
4078,4771,-0.778
4078,2510,-0.072
524,3928,0.47
524,4025,0.747
524,4020,0.231
524,4783,-0.147
524,4780,0.136
524,1949,0.137
524,4146,0.492
524,1945,0.725
524,3852,0.374
524,813,0.596
524,3992,0.266
524,3858,0.837
524,3990,0.231
524,718,0.296
524,1793,0.424
524,1795,0.54
524,3688,0.276
524,5954,0.304
524,1704,0.722
524,2318,0.358
524,2317,0.155
524,2313,0.592
524,5851,0.347
524,1664,0.121
524,1663,0.586
524,3771,0.391
524,594,0.039
524,3775,0.3535
524,195,0.257
524,4523,0.42
524,1122,0.525
524,3959,-0.038
524,3143,0.367
524,3144,0.08
524,2829,-0.135
524,276,0.439
524,277,0.082
524,3672,0.402
524,3670,0.411
524,3671,0.084
524,2823,0.35
524,1454,0.128
524,3029,0.103
524,3028,0.081
524,2981,0.198
524,3020,0.592
524,1018,0.24
524,5007,-0.1
524,3585,0.627
524,1232,0.143
524,4195,-0.077
524,2767,0.482
524,2765,0.019
524,4354,0.082
524,106,0.187
524,4351,0.277
524,4353,0.326
524,39,0.103
524,1846,0.592
524,1243,0.5
524,3097,0.367
524,2164,0.38
524,2166,0.186333333
524,2163,0.141
524,897,-0.0945
524,336,0.571
524,332,0.545
524,1908,0.468
524,1907,-0.224
524,3455,0.268
524,3899,0.293
524,3891,0.65
524,3897,0.649
524,2682,0.418
524,91,0.012
524,3864,0.518
524,94,0.574
524,1622,0.084
524,3994,0.694
524,4171,0.565
524,1997,0.264
524,1629,0.663
524,3960,0.073
524,741,0.155
524,4619,0.097
524,1438,0.276
524,2945,0.01
524,2940,0.008
524,3346,0.545
524,1196,0.42
524,140,0.667
524,4317,0.692
524,1270,0.072
524,1272,0.298
524,3709,0.277
524,4467,0.42
524,1881,0.499
524,1880,0.414
524,2120,0.367
524,946,0.109
524,947,0.113
524,2530,-0.036
524,2537,0.013
524,623,0.342
524,1306,0.369
524,2711,0.615
524,2719,0.184
524,2655,0.252
524,2654,0.127
524,133,0.697
524,2659,0.015
524,137,0.39
524,4265,0.582
524,27,0.435
524,1836,0.241
524,4380,0.129
524,4868,-0.032
524,6240,0.744
524,4863,0.117
524,3833,0.408
524,3930,0.084
524,3933,0.154
524,1951,0.251
524,5993,0.206
524,4736,0.261
524,3243,0.126
524,378,0.513
524,372,0.193
524,4489,0.301
524,376,0.173
524,2903,0.264
524,2905,-0.124
524,703,0.347
524,1487,0.204
524,4047,0.015
524,791,0.516
524,4043,0.157
524,2302,0.14
524,5969,0.489
524,3746,0.496
524,2285,0.372
524,244,0.55
524,2839,0.244
524,2276,0.6
524,2577,0.072
524,3011,0.15
524,3017,0.65
524,3014,0.322
524,2378,-0.085
524,512,0.254
524,515,0.22
524,3692,0.861
524,1227,-0.018
524,2591,0.164
524,451,0.302
524,2598,0.592
524,1229,0.592
524,1347,0.147
524,4820,-0.066
524,3703,0.602
524,172,0.677
524,198,0.645
524,3698,0.151
524,4942,0.195
524,3691,0.747
524,2888,0.361
524,3695,-0.069
524,979,0.722
524,183,0.331
524,180,0.531
524,181,0.582
524,6361,0.243
524,2626,0.538
524,2627,0.086
524,2625,0.162
524,1919,0.347
524,3288,0.378
524,3286,0.02
524,1913,0.388666667
524,1912,0.68
524,1915,0.265
524,188,0.013
524,1992,0.274
524,14,0.461
524,862,0.432
524,867,0.492
524,5710,0.308
524,4656,0.083
524,2023,0.496
524,275,0.19
524,885,0.553
524,4764,0.188
524,6621,0.049
524,3232,0.172
524,4164,0.747
524,4001,0.263
524,4002,0.466
524,4169,-0.061
524,4007,0.216
524,323,0.451
524,324,0.213
524,3675,0.143
524,202,0.561
524,4211,-0.054
524,208,0.27
524,6863,0.263
524,2331,0.688
524,2335,0.577
524,6133,0.459
524,5937,0.541
524,5934,0.44
524,1766,0.759
524,1143,0.59
524,1144,0.454
524,3077,0.473
524,3719,0.078
524,662,0.226
524,3491,0.274
524,4479,0.446
524,3652,-0.081
524,2525,0.091
524,2527,0.252333333
524,2488,0.592
524,2484,0.472
524,2529,0.599
524,3124,-0.026
524,544,0.076
524,2245,0.122
524,1460,0.218
524,1463,0.557
524,2461,0.262
524,4882,-0.167
524,2469,0.251
524,2703,0.1095
524,123,0.592
524,125,0.272
524,4408,0.341
524,4404,0.367
524,5614,0.192
524,2799,0.113
524,1389,0.235
524,2140,0.632
524,2066,0.42
524,319,0.31
524,4807,0.079
524,3946,0.098
524,1924,0.732
524,1339,0.534
524,4283,0.725
524,3574,0.101
524,2666,0.103
524,2661,0.3135
524,363,0.42
524,3316,0.672
524,783,0.592
524,1722,0.195
524,1648,0.349
524,1720,0.312
524,3611,0.367
524,3613,0.472
524,577,0.756
524,3756,0.319
524,2808,0.31
524,259,0.336
524,3168,0.217
524,68,0.148
524,251,0.815
524,3162,0.129
524,1589,0.31
524,3361,0.37
524,1032,0.173
524,738,0.747
524,4274,0.539
524,1352,0.541
524,4279,0.339
524,1357,0.635
524,463,0.106
524,5026,0.534
524,3729,-0.143
524,3727,0.61
524,4684,0.18
524,967,0.669
524,4682,0.598
524,2891,0.26
524,2893,0.196
524,1106,0.106
524,1452,0.098
524,1453,0.162
524,3868,0.193
524,4084,0.247
524,4086,0.69
524,2634,0.367
524,3860,0.112
524,3867,0.184
524,2633,0.469
524,2632,0.082
524,3530,-0.262
524,1159,0.109
524,1810,0.0665
524,878,0.694
524,4590,0.184
524,3189,0.117
524,2039,0.1775
524,3910,0.238
524,6636,0.33
524,4156,0.343
524,3541,0.247666667
524,4155,0.242
524,1607,0.574
524,355,0.326
524,4560,0.224
524,2849,0.252
524,2844,0.134
524,2840,0.106
524,2841,0.338
524,6878,-0.072
524,3040,-0.245
524,2323,0.343
524,1770,0.393
524,5906,-0.017
524,281,0.402
524,1676,0.431
524,5909,0.097
524,286,0.19
524,3763,0.592
524,1090,0.638
524,3767,0.453
524,3482,0.265
524,260,0.592
524,3648,0.444
524,2499,0.19
524,2552,0.279
524,6017,-0.069
524,2992,0.373
524,2492,0.126
524,2192,0.255
524,1413,0.42
524,57,0.369
524,2778,0.492
524,2770,0.404
524,2773,0.265
524,986,0.37
524,2776,0.509
524,2777,0.42
524,116,0.163
524,4200,0.492
524,5765,0.347
524,2785,0.4745
524,3840,0.4505
524,2806,0.515
524,1852,0.359
524,1257,0.592
524,1254,0.3
524,918,0.535
524,911,0.331
524,910,0.487
524,4960,0.181
524,309,0.308
524,2606,0.375
524,2607,0.474
524,2600,0.347
524,300,0.103
524,1937,0.35
524,3501,0.437
524,4291,0.396
524,2676,0.334
524,2928,0.771
524,2923,0.066
524,258,0.462
524,3216,0.592
524,4061,0.457
524,4741,0.119
524,1988,0.064
524,2184,0.326
524,2954,0.574
524,224,0.054
524,3175,0.604
524,221,-0.092
524,220,0.131
524,2213,0.365
524,6118,-0.271
524,3379,0.168
524,5425,0.077
524,722,0.152
524,605,0.3855
524,4367,0.422
524,155,0.592
524,159,0.3625
524,2434,0.3625
524,3736,0.406
524,1891,0.563
524,2136,0.182
524,4201,0.439
524,3108,0.378
524,4697,0.035
524,42,0.107
524,1445,0.033
524,1115,0.596
524,2648,0.493
524,2641,0.099
524,2646,0.2255
524,484,0.21
524,3780,0.078
524,3420,0.747
524,6465,-0.013
524,1809,0.4705
524,1367,0.498
524,470,0.541
524,4995,0.532
524,3193,0.231
524,4585,0.145
524,4856,0.296
524,1230,0.524
525,275,0.403
525,1349,0.136
525,1167,0.278
525,2458,0.143
525,980,0.677
525,453,0.474
525,618,0.346
525,110,0.73
525,1909,0.14
525,1720,0.353
525,255,0.046
525,854,0.07
525,2201,0.258
525,27,0.254
525,21,0.474
525,834,0.286
525,879,0.73
525,2484,-0.171
525,656,0.117
525,2400,-0.143
525,2247,0.024
525,501,0.139
525,1278,-0.07
525,147,0.225
525,1799,0.029
525,585,0.571
525,1313,0.524
525,239,0.197
525,461,0.024
525,1594,-0.043
525,2330,0.1
525,2166,0.048
525,971,-0.174
525,594,0.177
525,515,0.35
525,2237,0.073
525,1451,0.73
525,1360,0.39
525,1413,0.174
525,1740,0.046
525,1539,0.103
525,2535,0.174
526,594,-0.055
526,1978,0.139
526,640,0.038
526,2194,0.424
526,1360,0.235
526,2376,0.067
526,515,0.125
526,2066,0.14
527,21,0.266
527,1396,0.468
527,43,-0.273
527,260,0.346
527,385,0.521
527,1870,0.282
527,69,0.041
527,720,-0.005
527,485,0.34
527,515,0.233
527,1244,0.424
520,515,0.295
521,797,0.143
521,2201,0.326
521,594,0.326
521,752,0.129
521,258,0.301
521,162,0.06
521,547,0.142
521,474,0.09
521,2198,0.032
521,166,0.066
521,96,0.244
521,515,0.147
521,434,0.643
521,1012,0.444
521,2265,0.045
522,586,0.826
522,309,0.646
522,1313,0.379
522,1452,0.329
522,467,0.31
522,2676,0.044
522,2767,0.492
522,6,0.365
522,482,0.138
522,2808,0.257
522,260,0.317
522,1507,0.42
522,3168,0.13
522,1909,0.643
522,129,0.142
522,2178,0.554
522,2166,0.385
522,515,0.058
522,2945,0.35
522,918,0.223
523,645,-0.169
523,515,0.097
1541,2666,-0.042
1541,1272,0.075
1541,30,0.297
528,515,0.643
528,547,0.125
529,92,0.212
8172,8189,-0.138
8172,8745,0.151
8172,6009,0.112
8172,8682,0.036
8172,8806,0.5
8172,4113,-0.052
8172,4652,-0.155
8172,1903,0.182
1234,430,0.244
1234,1269,0.229
1234,960,0.076
1234,21,0.101
1234,879,0.255
1234,1781,0.097
1234,908,0.286
1234,1492,0.446
1234,1110,0.1
1234,1535,0.079
1234,1451,0.244
1234,1396,0.419
1234,69,0.216
1234,548,0.157
1234,1413,0.161
1234,1047,0.071
1234,104,0.394
1234,1390,0.1
1235,1306,0.19
1235,3024,0.73
1235,1262,0.481
1235,760,0.22
1235,3719,0.22
1235,4411,0.064
1235,4020,0.023
1235,2956,-0.103
1235,5478,0.577
1235,493,0.374
1235,2484,-0.148333333
1235,699,0.225
1235,2528,0.492
1235,2245,0.215
1235,96,0.744
1235,3837,0.36
1235,5386,0.492
1235,3833,0.07
1235,1791,0.744
1235,3930,-0.013
1235,1153,0.141
1235,1491,0.396
1235,260,0.182
1235,910,-0.003
1235,4483,0.492
1235,1663,0.068
1235,4489,0.219
1235,2905,0.175
1235,5017,0.492
1235,2770,0.239
1235,980,0.122
1235,4894,0.053
1235,110,0.153
1235,839,0.014
1235,5096,0.093
1235,7436,0.73
1235,2661,0.14
1235,2076,0.206
1235,309,-0.039
1235,2931,0.215
1235,2839,0.195
1235,903,0.104
1235,579,0.195
1235,5934,0.492
1235,1347,0.061
1235,67,0.36
1235,5430,0.21
1235,1589,0.279
1235,1584,0.367
1235,6361,0.272
1235,467,-0.17
1235,3874,0.294
1235,1354,0.263
1235,553,0.375
1235,3286,0.088
1235,1913,0.2225
1235,1915,0.238
1235,3723,0.323
1235,1622,0.236
1235,967,0.412
1235,6118,0.36
1235,6353,0.457
1235,3375,0.36
1235,5224,0.071
1235,725,0.492
